row.names	sample01	sample02	sample03	sample04	sample05	sample06	sample07	sample08	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72
37542_at	3.321928095	3.321928095	3.321928095	9.147204925	3.321928095	3.321928095	3.321928095	7.826548487	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.011227255	3.321928095	3.321928095	6.426264755	3.321928095	3.321928095	10.37829486	9.30833903	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.5028318	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.906890596	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.46760555	9.098032083	3.321928095	9.306061689	3.321928095	9.652844973	3.321928095	8.14974712	8.348728154	3.321928095	7.826548487	3.321928095	3.321928095	8.087462841	4.64385619	3.321928095	9.487840034	8.055282436	3.321928095	3.321928095	3.321928095	7.857980995	8.038918989	4.321928095
37562_at	8.896635141	3.321928095	8.164906927	5.781359714	3.321928095	3.807354922	8.224001674	8.071462363	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.607330314	9.172427509	8.807354922	4.700439718	8.169925001	3.321928095	3.321928095	7.375039431	5.832890014	8.092757141	3.321928095	3.321928095	3.321928095	7.599912842	8.77478706	6.523561956	8.717676423	7.906890596	3.321928095	3.321928095	3.321928095	3.321928095	9.283088353	9.428360173	8.392317423	3.321928095	7.64385619	3.321928095	3.321928095	3.321928095	3.321928095	6.700439718	3.321928095	3.321928095	10.33315535	10.00702727	9.74819285	8.909893084	3.321928095	6	9.221587121	9.856425529	9.407267764	3.459431619	3.321928095	10.46147945	8.13442632	10.52943055	6.06608919	3.321928095	3.321928095	8.159871337	3.321928095	3.321928095	9.364134655	3.321928095	3.321928095	8.257387843	8.988684687
37563_at	10.05866825	9.108524457	7.971543554	8.77807713	6.832890014	9.339850003	9.609178738	10.12153352	9.631177056	4	11.88264305	5.247927513	3.321928095	3.321928095	3.321928095	8.224001674	3.321928095	3.321928095	6.303780748	5.209453366	3.321928095	8.21916852	8.144658243	6.882643049	3.321928095	5.930737338	7.366322214	8.257387843	3.321928095	3.321928095	5.459431619	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.076815597	3.321928095	3.321928095	8.971543554	8.909893084	7.607330314	6.781359714	3.321928095	6.714245518	3.321928095	3.321928095	3.321928095	6.781359714	8.807354922	3.700439718	7.832890014	10.14593215	3.321928095	3.321928095	7.139551352	8.519636253	3.321928095	9.82336724	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	4.807354922	3.321928095	7.383704292	9.084808388	8.413627929	7.055282436
37576_at	8.468013034	6.357552005	6.189824559	13.78678012	6.741466986	6.108524457	8.321928095	6.339850003	5.044394119	3.321928095	10.72195361	3.321928095	4.754887502	5.672425342	4.906890596	6.266786541	6.426264755	4.857980995	6.087462841	5.781359714	7.098032083	4.247927513	8.87036472	3.321928095	6.14974712	5.426264755	7.129283017	7.409390936	6.129283017	6.321928095	6.599912842	5.832890014	5.209453366	6.108524457	3.321928095	7.417852515	5.357552005	5.906890596	7.087462841	7.539158811	6.62935662	5.672425342	7	7.54689446	4.754887502	6.832890014	3.321928095	4	7.330916878	5.426264755	4.392317423	5.930737338	5.209453366	3.321928095	5.044394119	3.321928095	3.321928095	6.321928095	3.321928095	3.321928095	3.321928095	6.087462841	3.321928095	3.321928095	3.321928095	3.321928095	6.491853096	6.459431619	7.614709844	3.321928095	7.400879436	6.209453366
37588_s_at	8.501040996	9.071462363	9.09011242	7.686500527	3.321928095	3.321928095	8.233619677	3.321928095	3.321928095	3.321928095	9.231221181	8.714245518	9.799281622	3.321928095	8.562242424	8.924812504	3.321928095	3.321928095	9.177419538	3.321928095	9.164906927	7.686500527	7.888743249	3.321928095	7.159871337	5.087462841	7.54689446	6.475733431	9.033423002	8.903881846	3.321928095	6.754887502	3.321928095	9.943979914	3.321928095	3.321928095	3.321928095	7.14974712	3.321928095	7.607330314	3.321928095	9.722807531	3.321928095	8.903881846	3.321928095	3.321928095	9.719388821	3.321928095	3.321928095	9.567956075	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095
37593_at	10.59879692	9.394462695	9.714245518	7.17990909	3.321928095	9.759888183	9.055282436	8.430452552	3.321928095	7.044394119	10.99929539	5.209453366	3.321928095	10.76404222	3.321928095	5.247927513	6.285402219	3.321928095	3.321928095	3.321928095	3.321928095	7.357552005	9.556506055	8.370687407	5.906890596	3.321928095	6.62935662	3.321928095	3.321928095	3.321928095	4.700439718	6.321928095	7.74819285	7.46760555	3.321928095	3.321928095	5.64385619	3.321928095	3.321928095	3.321928095	7.21916852	3.321928095	3.321928095	3.700439718	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.577428828	8.721099189	3.321928095	5.491853096	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.577428828	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095
37599_at	6.725195817	5.426264755	3.321928095	3.321928095	3.321928095	6.62935662	6.06608919	3.321928095	11.44604941	3.321928095	8.321928095	5.64385619	3.321928095	6.988684687	13.16914208	3.321928095	8.588714636	6.209453366	3.321928095	9.459431619	3.321928095	6.965784285	8.405141463	3.459431619	8.396604781	6.977279923	8.980139578	5.285402219	3.321928095	7.977279923	4.321928095	7.77478706	4	8.139551352	3.321928095	8.348728154	7.851749041	3.321928095	5.129283017	7.665335917	7.159871337	3.321928095	3.321928095	7.651051691	3.459431619	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.14974712	6.918863237	3.321928095	3.321928095	6.50779464	8.022367813	3.321928095	3.321928095	3.321928095	5.247927513	3.321928095	3.321928095	8.515699838	3.321928095	6.189824559	7.982993575	7.622051819	3.321928095	7.011227255	7.707359132	6.741466986	7.409390936
37605_at	6.566815154	6.022367813	5.584962501	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.303780748	3.321928095	7.14974712	6.918863237	7.17990909	8.665335917	3.321928095	3.321928095	8.707359132	5	7.714245518	8.515699838	3.321928095	6.832890014	3.321928095	6.108524457	7.321928095	3.321928095	7.523561956	7.285402219	3.321928095	3.321928095	7.651051691	5.95419631	7.864186145	9.139551352	3.321928095	3.321928095	3.321928095	3.321928095	8.038918989	3.321928095	7.700439718	3.321928095	4.523561956	7.022367813	3.321928095	3.321928095	8.430452552	3.321928095	9.28771238	3.321928095	5.209453366	3.321928095	3.321928095	3.321928095	3.321928095	6.768184325	3.321928095	7.693486957	7.400879436	8.442943496	10.69435789	5.807354922	8.326429487	3.321928095	6.894817763	8.707359132	8.257387843	3.321928095	7.569855608	3.459431619	3.321928095	7.851749041
37612_at	3.321928095	3.321928095	3.321928095	4.247927513	3.321928095	6.64385619	3.321928095	3.321928095	3.321928095	7.348728154	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.118941073	5.247927513	6.584962501	6	3.321928095	3.321928095	7.832890014	3.321928095	3.321928095	3.321928095	5.807354922	3.321928095	5.247927513	3.321928095	3.321928095	3.321928095	4.857980995	6.768184325	3.321928095	3.321928095	3.321928095	3.321928095	3.807354922	3.321928095	3.321928095	3.321928095	8.531381461	3.321928095	8.303780748	3.321928095	3.321928095	3.321928095	3.321928095	7.366322214	3.321928095	8.257387843	3.459431619	7.721099189	7.960001932	6.491853096	7.622051819	5.700439718	3.321928095	8.618385502	3.321928095	7.539158811	7.189824559	3.321928095	8.388017285	6.523561956	6.375039431	8.64385619	3.321928095	4.247927513	7.686500527	6.794415866
37614_g_at	3.321928095	6.14974712	3.321928095	3.321928095	3.321928095	3.321928095	4	3.321928095	5.832890014	3.321928095	3.321928095	6.375039431	3.321928095	3.321928095	5.209453366	3.321928095	7.839203788	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.459431619	5.247927513	6.339850003	3.321928095	6.303780748	3.321928095	5.285402219	6.459431619	3.321928095	5	3.321928095	3.321928095	3.321928095	6.95419631	5.832890014	3.321928095	6	6.658211483	7.247927513	5.044394119	4.64385619	3.321928095	7.761551232	6.022367813	3.321928095	3.321928095	7	8.113742166	6	8.055282436	7.139551352	3.321928095	6	3.321928095	7.6794801	8.011227255	6.169925001	8.588714636	4.700439718	8.30833903	8.577428828	3.321928095	8.603626345	4.754887502	5.906890596	3.321928095	4	3.321928095	3.321928095
37618_at	6.896029603	3.321928095	6.768184325	7.491853096	3.321928095	5.906890596	7.209453366	4.64385619	8.8008999	3.321928095	3.321928095	7.312882955	7.761551232	7.459431619	9.118941073	6.727920455	3.321928095	3.321928095	6.857980995	3.321928095	3.321928095	8.968666793	8.144658243	3.321928095	7.930737338	3.321928095	3.321928095	3.321928095	4.700439718	3.321928095	5.727920455	3.321928095	8	8.199672345	3.321928095	9.25502857	8.224001674	8.366322214	3.321928095	7.199672345	3.321928095	7.851749041	6.209453366	7.64385619	3.321928095	7.06608919	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.471675214	7.6794801	7.900866808	3.321928095	3.321928095	3.321928095	3.321928095	8.797661526	3.321928095	9.09011242	8.77478706	7.918863237	9.103287808	3.321928095	8.927777962	8.994353437	9.571752644	6.321928095	3.321928095	5.129283017	6.942514505
37623_at	6.934280594	6.569855608	10.88187871	12.96542357	3.321928095	5.209453366	3.321928095	3.321928095	3.321928095	5.95419631	7.721099189	12.28193003	10.10197567	3.321928095	3.321928095	6.357552005	11.63208641	7.832890014	5.491853096	6.022367813	7.977279923	7.686500527	3.321928095	7.531381461	9.663558104	11.94763694	5.044394119	3.321928095	11.26385602	6.523561956	3.321928095	8.980139578	9.763212367	6.539158811	8.103287808	3.321928095	3.321928095	11.01402047	3.321928095	7.584962501	3.321928095	5.044394119	7.636624621	11.88226093	11.44604941	9.888743249	9.370687407	8.741466986	8.696967526	9.019590728	10.21310422	8.129283017	8.977279923	3.321928095	3.321928095	9.541096615	11.62844554	3.321928095	3.321928095	6.357552005	11.97190275	9.202123824	6.442943496	8.894817763	3.321928095	9.324180547	9.552669098	3.321928095	9.457380879	10.74651432	3.321928095	3.321928095
37625_at	8.86727874	5.584962501	11.01541505	10.01262454	5.882643049	8.741466986	10.95782756	9.245552706	13.11195071	8.754887502	10.18487534	8.312882955	8.700439718	13.87411685	12.93994645	12.81578354	10.02097994	8.665335917	8.873444113	3.321928095	11.11829223	12.87670878	7.098032083	7.238404739	8.531381461	3.321928095	9.324180547	8.491853096	9.533329732	5.523561956	3.321928095	6.727920455	8.95419631	9.529430554	8.54303182	11.53138146	10.73301532	12.65955	3.321928095	7.622051819	4.523561956	10.49884921	10.215533	5.554588852	3.321928095	3.321928095	6.523561956	3.321928095	7	5.64385619	3.321928095	3.321928095	3.321928095	3.321928095	10.92184094	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.098032083	3.321928095	9.144658243	3.321928095	3.321928095	8.930737338	4.459431619	3.321928095	9.781359714	7.700439718	7.238404739	3.321928095
37908_at	10.10956951	12.11276528	10.07012094	9.552669098	9.642051693	12.36905201	11.32136443	10.55650605	3.321928095	5.491853096	12.01367161	9.17990909	7.159871337	3.321928095	3.321928095	3.321928095	10.52845411	3.321928095	3.321928095	8.854868383	9.413627929	6.392317423	10.27146303	12.44708323	6.727920455	8.661778098	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.129283017	3.321928095	3.321928095	3.321928095	6.044394119	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.087462841	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.13442632	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.087462841	3.321928095	3.321928095	6.459431619	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	4.700439718	3.321928095	6.357552005	3.321928095	5.392317423
37909_at	6.011227255	3.321928095	3.700439718	3.321928095	8.224001674	3.321928095	3.321928095	10.11894107	3.321928095	3.321928095	8.238404739	3.321928095	3.321928095	10.76487159	3.321928095	5.087462841	3.321928095	6.339850003	9.77148947	6.247927513	4.087462841	3.321928095	3.321928095	3.321928095	7.159871337	5.781359714	7.285402219	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.700439718	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.285402219	3.321928095	3.321928095	3.321928095	7.50779464	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.727920455	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.707359132	3.321928095	3.321928095
37913_at	9.877284134	8.968666793	3.321928095	3.321928095	9.539158811	3.321928095	8.087462841	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.00140819	6.754887502	8.383704292	3.321928095	9.290018847	3.321928095	3.321928095	9.558420713	5.357552005	8.948367232	7.614709844	8.027905997	3.321928095	3.321928095	8.820178962	3.321928095	3.906890596	3.321928095	3.321928095	9.654636029	10.07815081	9.041659152	3.321928095	9.108524457	8.962896005	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.247927513	9.245552706	3.321928095	3.321928095	8.909893084	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.717676423	7.076815597	3.321928095	3.321928095	3.321928095	3.321928095	6.50779464	3.321928095	3.321928095	3.321928095	8.804131021	3.321928095	6.554588852	3.321928095	3.321928095	3.321928095	3.321928095
37920_at	4.832890014	3.321928095	7.426264755	5.087462841	5.321928095	3.321928095	3.321928095	7.366322214	3.321928095	7.238404739	3.321928095	3.321928095	3.321928095	6.894817763	5.832890014	8.764871591	3.321928095	4.523561956	3.321928095	3.321928095	3.321928095	5.930737338	3.321928095	4.087462841	6.303780748	3.321928095	3.321928095	6.977279923	3.321928095	3.321928095	7.442943496	3.321928095	4.523561956	3.321928095	3.321928095	6	10.82575383	6.87036472	3.321928095	4	3.321928095	7.754887502	4.392317423	3.321928095	3.321928095	5.169925001	7.876516947	3.321928095	7.209453366	8.224001674	3.321928095	5.426264755	6.442943496	3.321928095	3.321928095	9.087462841	7.686500527	3.321928095	3.321928095	3.321928095	3.321928095	7.118941073	3.321928095	3.584962501	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.459431619	7.276124405	3.321928095
37923_at	6.856736756	7.022367813	6.475733431	3.321928095	3.321928095	6.087462841	3.321928095	3.321928095	7.74819285	8.744833837	6.392317423	7.247927513	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.965784285	8.503825738	5.857980995	6.930737338	3.321928095	6.50779464	5.832890014	6.700439718	8.027905997	7.813781191	3.321928095	5.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.807354922	8.731319031	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.727920455	3.321928095	7.54689446	3.321928095	9.927777962	7.942514505	8.233619677	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.339850003	3.321928095	3.321928095	7.330916878	6.285402219	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.087462841	7.924812504	3.321928095	6.62935662	8.939579214	3.321928095	6.64385619	3.321928095
37929_at	3.321928095	5.129283017	3.321928095	3.321928095	3.321928095	5.614709844	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.321928095	3.584962501	3.321928095	3.321928095	5.426264755	3.906890596	5.832890014	3.321928095	3.321928095	3.321928095	4	3.321928095	3.321928095	3.321928095	4.247927513	3.321928095	3.321928095	3.321928095	3.321928095	7.321928095	3.321928095	3.321928095	3.459431619	4.247927513	3.321928095	3.321928095	12.02410078	5.044394119	6.569855608	3.321928095	3.321928095	5.906890596	3.321928095	3.321928095	3.321928095	6.108524457	10.39339046	8.430452552	3.321928095	3.321928095	5.857980995	3.321928095	3.321928095	5.169925001	6.554588852	6	4.321928095	3.321928095	3.321928095	3.321928095	6.62935662	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	4.700439718
37951_at	5.289096702	3.321928095	3.321928095	6.820178962	3.807354922	3.321928095	3.321928095	6.820178962	3.321928095	3.321928095	3.321928095	3.321928095	6.108524457	4.857980995	3.321928095	3.321928095	3.321928095	3.321928095	4.459431619	3.321928095	6.303780748	3.321928095	3.321928095	8.810571635	3.321928095	4.169925001	6.303780748	3.321928095	4.95419631	3.321928095	3.321928095	3.321928095	3.321928095	9.019590728	3.321928095	3.321928095	3.321928095	6.22881869	3.321928095	4.807354922	8.554588852	6.266786541	4.459431619	3.321928095	7.06608919	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.6794801	3.321928095	8.625708843	8.144658243	3.321928095	9.971543554	6.339850003	3.321928095	3.321928095	9.257387843	3.321928095	6.918863237	8.252665432	3.321928095	3.321928095	6.686500527	7.375039431	7.087462841	7.807354922	8.339850003	5.285402219	6.392317423
37956_at	3.321928095	3.700439718	3.321928095	6.554588852	3.321928095	3.321928095	7.321928095	3.321928095	8.535275377	9.306061689	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.169925001	7.266786541	3.321928095	3.321928095	6.794415866	6.95419631	9.324180547	3.321928095	7.569855608	3.321928095	3.321928095	6.754887502	3.321928095	4.95419631	3.321928095	4.807354922	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.523561956	8.459431619	3.321928095	6.768184325	3.321928095	3.321928095	3.321928095	3.321928095	6.491853096	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.276124405	8.471675214	3.321928095	3.321928095	3.321928095	7.54689446	3.321928095	8.098032083	7	3.321928095	3.321928095	3.321928095	8.044394119	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.554588852	3.321928095	3.321928095
37960_at	8.649256178	8.113742166	3.321928095	3.321928095	3.321928095	8.960001932	11.45429929	9.743151394	3.321928095	3.321928095	9.257387843	5	6.357552005	11.91064273	3.321928095	3.321928095	11.08613623	3.321928095	7.906890596	12.27496047	8.174925683	6.754887502	5.64385619	3.321928095	4.087462841	3.321928095	3.321928095	4	3.321928095	3.321928095	3.321928095	5.554588852	5.491853096	8.558420713	3.321928095	3.321928095	3.321928095	8.087462841	3.321928095	3.321928095	9.710806434	9.041659152	10.96217303	3.321928095	5.523561956	7.539158811	8.353146825	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.784634846	3.321928095	3.321928095	6.965784285	3.321928095	3.321928095	3.321928095	3.321928095	6.022367813	3.321928095	3.321928095	9.269126679	7.247927513	9.681238412	3.321928095	8.46760555	8.417852515	3.321928095	3.321928095	3.321928095
